Review,Rating,sentiment,review_length,polarity,label
mask amazing worth,5,positive,6,0.45000000000000007,2
sensitive skin didnt know tried product suffered reaction fresh smell great not overwhelming give skin great refreshed feel throughout day highly recommend,5,positive,46,0.223125,2
got product totally free influenster program really liked foundation hydrate skin protects leaf natural finish recommend,5,positive,34,0.37666666666666665,2
received product testing purpose free like even though dont real bad wrinkle point dont think recommend havent seen full face not sure recommend not overpriced,4,positive,60,-0.125,2
love product packaging basic elegance product happy say doesnt fragrance ber soothing think gotten retinol rash used night cleared right,4,positive,41,0.30214285714285716,2
usually try avoid serum oil heavy irritating sit slide skin noni glow face oil almost instantly seeps skin leaf seamless canvas makeup moisturizer mostly oily tend get dry eye around mouth really helped soften smooth area consistent use,5,positive,72,0.09393939393939393,2
like product lot different micellar water work well others remove makeup onto cotton round soothing milky color thicker texture regular micellar water really like beneficial ingredient skin know removing makeup also getting added bonus beneficial ingredient like ceramides wild melon seed oil,5,positive,80,-0.009375,2
ingredient yes smell big couldnt get scent mask made instantly nauseous understand theyre trying scent like watermelon smell like mothball ill use sick nose clogged cant smell,3,neutral,60,-0.2976190476190476,1
product made skin bright refreshed within day used trip country skin looking dull dehydrated using couple day skin look like got facial highly recommend want revitalize skin hard week,5,positive,59,0.09033333333333336,2
like cleanser far really good value clean well,4,positive,14,0.39999999999999997,2
product great however first took spatula came eyelash not sure opened purchased happened packaging gross got passed product great,4,positive,45,0.36,2
really love stuff smooth keep skin plump doesnt get sticky like serum smooth like cream definitely going buy,5,positive,36,0.23500000000000001,2
excited got try product never would bought little afraid try first eye sensitive didnt cause irritation besides packaging really cute texture product honestly favorite bouncy product refreshing applied hydrating would definitely recommend friend would purchase,5,positive,78,0.2215909090909091,2
received product complimentary influenster eye cream light refreshing helped dark circle eye,5,positive,24,0.2625,2
work amazing skin help cellular renewal turnover help acne well,5,positive,16,0.6000000000000001,2
love rich moisturizing little long way combination oilydry surprisingly balanced,5,positive,23,0.34249999999999997,2
ive using week ive noticed difference redness overall skin appearance like product soak skin quickly complaint dont feel like hydration get lasting skin feel soft right application away next morning therefore not really helping dryness,5,positive,67,-0.0017857142857142863,2
glow recipe one favorite brand release not disappoint ferulic acid vitamin conjunction vitamin boost effectiveness vitamin guava serum creamy texture lightweight non sticky absorbs skin beautifully dark spot acne dull sensitive skin ive using week skin definitely brighter hasnt irritated skin also minimized faded dark spot love use morning evening cleansing toning skin always look feel brighter refreshed expected better guava scent light overall great product anyone dark spot great sensitive skin,5,positive,144,0.23379629629629628,2
one worst self tanner ive ever used see lot influencers promoting brand excited use inexpensive compared lot self tanner tried different time came streaky every single time especially hand foot knee color great even exfoliating using barrier cream mitt apply still came streaky ive using self tanner year never one look bad tan fade separate look splotchy likely never purchase brand,1,negative,115,-0.001948051948051921,0
dry sensitive skin cream wonder also need emphasize little long way price may seem little high last long time packaging gorgeous love recycled glass look great vanity would buy yes new indigo product love tatcha,5,positive,68,0.2039069264069264,2
